OrderNo,PostalSector,CustomerType,CustomerId
27523417,14,Individual,989325436925
27530198,52,Individual,296731473704
27539465,58,Individual,207180988104
27553211,38,Individual,804024758785
27567475,73,Individual,391586880485
27601112,60,Individual,107896641993
27665239,23,Corporate,856087759709
27688456,12,Individual,22083747144
27699539,76,Individual,219414357643
27709061,82,Individual,391822136159
27738094,54,Corporate,178820003586
27765645,66,Individual,213313515087
27791622,73,Individual,294498115474
27842108,55,Individual,781333751928
27878042,30,Individual,840151400079
27883388,32,Corporate,322463317667
27910253,51,Individual,831013493933
27935760,12,Individual,48784145103
27942329,56,Individual,318421007768
27945879,33,Corporate,45148515529
27957446,89,Corporate,562680795700
27962496,76,Individual,756651995962
27970438,64,Individual,437918269227
27977201,40,Individual,463392159231
27991657,72,Individual,975609715324
28014275,64,Individual,503460452664
28022609,64,Individual,876109761834
28038146,54,Individual,678350383535
28046221,45,Individual,885885972221
28046857,12,Individual,260703835162
28052893,68,Individual,645199588615
28056544,38,Individual,198472117109
28107824,52,Individual,412703763528
28120926,42,Individual,833808439737
28204515,65,Individual,823503402827
28221949,54,Corporate,915543838705
28233549,60,Individual,533732891478
28246165,68,Individual,635714125315
28326225,12,Individual,648365557467
28340920,49,Individual,612810835403
28396039,18,Corporate,927592688956
28422354,24,Individual,346635161518
28451240,82,Individual,190111159510
28456247,22,Individual,746073108742
28460357,76,Individual,568360142913
28480744,53,Individual,232498946222
28506583,57,Individual,589865502859
28529659,56,Individual,955961168985
28531868,64,Individual,900542435990
28539940,76,Individual,620698758900
28642083,52,Individual,766258859859
28678936,19,Individual,118892976317
28679738,39,Individual,642718881273
28686878,73,Individual,56136524847
28693374,54,Individual,664081121820
28696425,50,Individual,42639795125
28724234,67,Individual,644343080433
28726635,59,Individual,823579881252
28736696,46,Individual,245145011826
28748495,48,Individual,406156098639
28787496,60,Individual,850563854692
28819459,52,Individual,147441337460
28850562,24,Individual,525256811120
28993122,68,Individual,767913495794
29009862,51,Individual,453041125816
29042126,46,Individual,972172223163
29053721,11,Individual,123121206953
29070177,68,Individual,119709656376
29135935,67,Individual,634316061139
29157013,46,Individual,480331247907
29167935,75,Individual,150213486783
29188301,56,Individual,87994833867
29202333,43,Individual,629005797823
29233335,60,Individual,425119442389
29253486,67,Individual,598397448590
29254520,33,Individual,472245419464
29346455,48,Individual,455428641761
29366138,26,Individual,791163466905
29374184,54,Individual,78408655201
29381007,26,Individual,433642861788
29418205,24,Individual,407819830888
29435836,43,Individual,850912247511
29448966,56,Individual,923001718943
29457928,38,Individual,762564096708
29466027,51,Individual,370927801134
29473834,22,Individual,799628064745
29487398,62,Individual,321496780035
29499364,68,Individual,556570277954
29507333,64,Individual,68743905359
29529026,65,Individual,24176664020
29600929,67,Individual,949422542369
29640711,52,Individual,495470738693
29681274,66,Individual,529924703750
29681493,57,Corporate,323398750528
29710604,53,Individual,162852854226
29711464,63,Corporate,528862278485
29778633,64,Individual,949740129887
29783047,20,Corporate,618173450708
29793074,12,Individual,728044876440
29859192,54,Individual,811232434909
29940333,32,Individual,169498605408
29940820,53,Individual,587875701988
29943941,82,Individual,32162287527
29969923,28,Individual,438661072135
29974942,68,Individual,166366141799
29978269,12,Individual,576322868996
30050644,47,Individual,339601618248
30125243,11,Individual,678294249406
30181657,82,Individual,155280398197
30241354,73,Individual,359305242829
30246310,47,Individual,84954957400
30254448,54,Individual,150125389806
30269106,99,Individual,126030830601
30284310,46,Individual,1516294874
30284777,52,Individual,531856948101
30284793,51,Individual,984681581923
30288613,82,Individual,193257139811
30288744,,Individual,301562808896
30322338,39,Corporate,146303807577
30368066,56,Individual,390783436086
30368351,12,Individual,796396187283
30395651,76,Individual,112137118525
30413212,12,Individual,191585758209
30454354,56,Individual,73001757699
30538159,26,Individual,707645631663
30541397,39,Individual,860933387531
30542591,39,Individual,123834431825
30619377,14,Individual,883165926696
30666269,30,Individual,264379275881
30690253,47,Individual,288398874503
30695911,64,Individual,356085786387
30697389,59,Individual,604525294166
30739715,54,Individual,294810776010
30759688,51,Individual,154237083837
30807955,80,Individual,917510263587
30831308,54,Individual,849414556824
30850943,10,Individual,155393978760
30871045,72,Corporate,1041808737
30884057,20,Individual,298960246867
30952895,68,Individual,328331488884
31058382,16,Individual,693473692059
31083801,73,Individual,462749780780
31135200,45,Individual,485408832322
31209609,60,Individual,127527865355
31297233,12,Individual,838086044074
31300979,76,Individual,241550346942
31302891,47,Individual,609047926717
31470441,54,Individual,517467910295
31473970,73,Individual,818130057445
31511979,56,Individual,915908002190
31617366,25,Individual,492907925932
31692043,61,Individual,315389336227
31710707,45,Individual,165785634797
31749296,56,Individual,17109408523
31765132,26,Individual,170000869680
31848388,51,Individual,147140397041
31877420,54,Individual,418231211980
31889067,64,Individual,643299407649
31941006,76,Individual,198466085639
31951007,73,Individual,674754293087
31959670,23,Individual,807489898641
31977534,58,Individual,757707779956
31996914,18,Individual,416047426958
32005992,59,Individual,308551057462
32043035,15,Individual,885820813706
32045666,59,Individual,932276470377
32049812,78,Individual,219726704080
32054615,23,Individual,308732857179
32079631,11,Individual,317791367095
32083929,32,Individual,683551027030
32087457,79,Individual,545580658740
32102249,78,Individual,111028219906
32115026,99,Individual,765435852824
32137077,52,Individual,704371412735
32168855,52,Individual,860699142483
32231530,48,Individual,818290118478
32235228,64,Individual,381670013195
32237813,58,Individual,910528255753
32248607,57,Individual,771878837214
32253224,56,Individual,386589464147
32270007,52,Individual,63822558780
32316261,54,Individual,587899040655
32377360,57,Individual,301144021916
32387582,18,Individual,180836140124
32465301,53,Individual,658432795183
32470564,68,Individual,384781977965
32507247,60,Individual,519721361165
32554466,53,Individual,973582441976
32616771,82,Individual,93443671452
32650119,15,Individual,419807571116
32702397,54,Individual,360546011732
32718643,82,Individual,219105286826
32764648,68,Individual,599727981837
32792210,53,Individual,925789731007
32820342,22,Individual,400854052403
32856771,65,Individual,167604236528
32865228,33,Individual,19638962835
32878452,63,Corporate,523509065719
32890667,56,Individual,256450609036
32914736,48,Individual,950630300185
32919743,,Individual,748331241458
32921046,51,Individual,405643000582
33069859,33,Corporate,100580700534
33208574,36,Individual,982203058784
33209209,52,Individual,82929337253
33224293,64,Individual,737032908686
33236730,59,Individual,161901598421
33280956,73,Individual,674910184443
33366368,51,Individual,753296737753
33440233,76,Individual,275425862664
33469659,56,Individual,539876867657
33484841,10,Individual,98202198842
33501055,31,Individual,620990182004
33504087,52,Individual,223379532220
33538896,13,Corporate,627731655628
33544712,51,Individual,456406989004
33547732,73,Individual,66833071780
33582580,12,Individual,86543516415
33609577,52,Individual,835247347627
33635300,66,Individual,970801901977
33638461,40,Individual,870508013344
33649165,52,Individual,387680022750
33697404,50,Corporate,815242640966
33734929,22,Individual,721914836444
33768245,68,Individual,113800348321
33797296,48,Corporate,198598626868
33803219,76,Individual,405248843698
33842089,12,Individual,303321008021
33851073,89,Corporate,80874853506
33889675,14,Individual,96804747139
33892461,40,Individual,667666339843
33930705,54,Individual,901952681465
33959258,54,Individual,269150987126
33959542,51,Individual,491231229860
33983354,26,Individual,525457330635
34003481,53,Individual,423601022658
34015085,42,Individual,757092293580
34052811,59,Individual,324000033585
34087925,82,Individual,812903049773
34100874,15,Individual,561968446680
34105166,46,Individual,380901137074
34134667,54,Individual,122062285618
34154231,51,Individual,594431961583
34193757,31,Individual,905182237165
34290887,53,Individual,433679483282
34325837,52,Individual,118416856196
34326201,64,Individual,490686551040
34354377,67,Individual,819812310714
34380684,54,Individual,30780623426
34462355,31,Individual,169689342666
34473313,66,Individual,779512839166
34498030,72,Individual,754576248763
34510851,88,Individual,292658986427
34547122,61,Individual,748623183891
34550852,53,Individual,920374213293
34594703,82,Individual,643249035805
34611094,42,Individual,535509132587
34659560,55,Individual,989954413687
34675209,73,Individual,901881754423
34696235,64,Individual,47665935721
34729155,64,Individual,880485597706
34732695,82,Individual,192499345871
34780423,15,Individual,456543043020
34789141,64,Individual,616372627622
34800004,54,Individual,477841889729
34827733,57,Individual,726911083860
34827805,14,Individual,857887466343
34830408,73,Individual,886352743413
34907880,,Individual,412337954585
34939145,53,Individual,391073380859
34989229,58,Individual,792864998565
35016936,14,Individual,248967770841
35028367,47,Individual,746155182004
35087550,48,Individual,716325507321
35097089,46,Individual,521051936257
35097523,51,Individual,183015032120
35116405,73,Individual,674910184443
35116476,76,Individual,215710574744
35147939,31,Individual,5843319607
35191791,18,Individual,379104730881
35201237,11,Individual,920905843536
35238121,52,Individual,651410529488
35239713,69,Corporate,142512367943
35242686,24,Individual,700202440326
35251244,23,Individual,993903177604
35276008,67,Individual,999251045432
35296493,64,Individual,920567844064
35330648,64,Individual,335080730329
35339200,,Individual,600690186303
35354836,46,Individual,10828027853
35355722,31,Individual,923210754664
35450403,68,Corporate,293341955384
35451842,82,Individual,855967901492
35504921,79,Corporate,392930784578
35517872,50,Individual,593865499432
35631988,64,Individual,33950529655
35707423,76,Individual,59791822171
35711324,53,Individual,423601022658
35780859,50,Individual,579388959968
35783272,29,Individual,130210555960
35824408,82,Individual,522624060296
35840423,21,Individual,177676033649
35841846,,Individual,853443797552
35865190,56,Individual,257940898428
35876654,64,Individual,816144457755
36020016,15,Individual,201081284620
36054828,27,Individual,9685347839
36100735,53,Individual,275385018789
36128028,56,Individual,446110105160
36128957,38,Individual,564440243542
36142099,53,Individual,3584295957
36183454,67,Individual,561190494012
36189453,60,Individual,550789134166
36202824,57,Individual,61711646767
36216141,52,Individual,197579576828
36220916,60,Individual,704999632410
36221052,73,Corporate,174847138530
36313318,60,Individual,902057013012
36325713,48,Corporate,718081413265
36332291,80,Individual,998747215076
36337555,40,Individual,719817404563
36370895,64,Individual,960252312371
36397662,82,Individual,894966108572
36478194,55,Individual,797623168992
36484569,48,Corporate,273000490030
36490364,39,Individual,602680179326
36575600,85,Individual,444616716210
36641211,23,Individual,817164979919
36649384,59,Individual,711361712756
36768125,56,Individual,233536646140
36804521,76,Individual,863351806338
36806173,33,Individual,490818370482
36875289,75,Individual,379972241479
36962284,17,Corporate,823222118146
36969788,48,Corporate,718081413265
36995966,82,Individual,958943124821
37004941,10,Individual,761421475383
37017025,73,Individual,182685349777
37050707,54,Individual,170428730047
37059226,80,Individual,483314480664
